url,thumb,fb_shares,comments,ts
/news/yesterday-was-the-safest-day-to-surf-lunada-bay-in-35-years/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-3646-2.JPG,0,16,1525230650.751056
/news/beach-closures-due-to-sharks-are-up-over-900-percent-in-victoria/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-01-18-at-2.26.52-pm.png,0,18,1525230650.751056
/news/a-chunk-of-shipsterns-bluff-just-collapsed/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-01-18-at-10.43.19-am.png,0,13,1525230650.751056
/news/taj-burrow-rescues-grom-in-trouble/,/assets/_resampled/FillWyI2MDAiLCIzNTAiXQ-23c7a1d2d68b109cc95016960920a58d.jpeg,0,38,1525230650.751056
/news/kalani-chapman-almost-dies-at-pipeline-during-backdoor-shootout/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kalani-Chapman.jpg,0,15,1525230650.751056
/news/stabs-guide-to-protecting-your-coastline/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-Nikkos-Main.jpg,0,19,1525230650.751056
/news/the-da-hui-backdoor-shootout-day-two-is-on-watch-it-live-here/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-henry.jpg,0,19,1525230650.751056
/news/imogen-caldwell-welcomes-you-to-stabs-2016-big-book/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMOGEN-CALDWELL-FORWEB.jpg,0,0,1525230655.9719229
/news/noa-deane-and-volcom-walk-into-a-5-year-contract/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-welcome-home-noa-deane-volcom-surf-true-to-this.jpg,0,17,1525230655.9719229
/news/fake-barrels-for-bristol/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Bristol-wave.png,0,15,1525230655.9719229
/news/the-architect-of-the-glorious-wsl-paul-speaker-is-stepping-down/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-paul-speaker-wsl.jpg,0,67,1525230655.9719229
/news/fight-them-on-the-beaches/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-tmlFIiQidnFIEZJ-800x450-noPad.jpg,0,20,1525230655.9719229
/news/so-you-wanna-film-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-2681-Portrait-Blake-Michel.jpg,0,8,1525230655.9719229
/news/shark-attack-in-balian-bali/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-800-Balian-IMG-7241.jpg,0,12,1525230655.9719229
/news/jake-davis-from-up-and-coming-to-a-near-fatal-spinal-disorder/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-9215.JPG,0,11,1525230655.9719229
/news/your-most-memorable-surf-might-not-occur-in-the-ocean/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-RIverWaveThumbnal-Update.jpg,0,11,1525230655.9719229
/news/the-youngest-ct-rookie-wins-the-world-juniors-pro/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-892fb693-3511-47fa-ba27-4a1092e62cbc.jpg,0,18,1525230655.9719229
/news/gabriel-medinas-wonderful-tax-write-off/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Tempat-Boyum-Ini-10-Gabs.jpg,0,131,1525230661.113321
/news/mason-ho-on-2017-surf-beautiful-blue-wedges-with-beautiful-chicks/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mason-Bielmann-Thumb.jpg,0,16,1525230661.113321
/news/watch-shark-bites-another-shark-in-half-off-exmouth/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Exmouth-Shark.jpg,0,20,1525230661.113321
/news/the-profound-wisdom-of-kelly-slater/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sla.jpg,0,36,1525230661.113321
/news/gossip-girl-argh-is-the-earth-opening-up-and-swallowing-careers/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Chris-gurney-.jpg,0,68,1525230661.113321
/news/lunada-bay-to-be-turned-into-a-surveillance-state/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Lunada-surveilance.png,0,15,1525230661.113321
/news/australian-olympic-surfers-are-getting-their-own-wavepools/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-262342ef7a91529f03f338a2b5ff5f4f.jpg,0,13,1525230661.113321
/news/the-universal-guide-to-tow-surf-etiquette/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-TE-2.jpg,0,47,1525230661.113321
/news/teen-surfer-attacked-by-shark-while-wearing-shark-deterrent/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-C0zHdWGW8AAUCFh.jpg,0,41,1525230661.113321
/news/trash-floods-balis-beaches-again/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sewage.jpg,8,15,1525230661.113321
/news/gabriel-medinas-wonderful-tax-write-off/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Tempat-Boyum-Ini-10-Gabs.jpg,0,131,1525230666.268825
/news/mason-ho-on-2017-surf-beautiful-blue-wedges-with-beautiful-chicks/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mason-Bielmann-Thumb.jpg,0,16,1525230666.268825
/news/watch-shark-bites-another-shark-in-half-off-exmouth/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Exmouth-Shark.jpg,0,20,1525230666.268825
/news/the-profound-wisdom-of-kelly-slater/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sla.jpg,0,36,1525230666.268825
/news/gossip-girl-argh-is-the-earth-opening-up-and-swallowing-careers/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Chris-gurney-.jpg,0,68,1525230666.268825
/news/lunada-bay-to-be-turned-into-a-surveillance-state/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Lunada-surveilance.png,0,15,1525230666.268825
/news/australian-olympic-surfers-are-getting-their-own-wavepools/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-262342ef7a91529f03f338a2b5ff5f4f.jpg,0,13,1525230666.268825
/news/the-universal-guide-to-tow-surf-etiquette/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-TE-2.jpg,0,47,1525230666.268825
/news/teen-surfer-attacked-by-shark-while-wearing-shark-deterrent/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-C0zHdWGW8AAUCFh.jpg,0,41,1525230666.268825
/news/trash-floods-balis-beaches-again/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sewage.jpg,8,15,1525230666.268825
/news/glassing-shop-catches-fire-with-workers-inside/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-FIre-.jpg,0,18,1525230672.299516
/news/how-to-score-more-waves-at-pipeline-than-two-world-champs/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC-2883-Jacob.jpg,0,24,1525230672.299516
/news/keanu-asing-fails-to-requalify-despite-winning-a-world-tour-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Keanu-IMG-4797.jpg,0,38,1525230672.299516
/news/kai-otton-retires-from-professional-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2016-12-19-at-11.19.50-am.png,0,41,1525230672.299516
/news/josh-kerr-parts-ways-with-long-time-sponsor-rusty/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kerr-Josh-Rusty-No-Sponsor.jpg,0,40,1525230672.299516
/news/who-combod-it-better-kelly-slater-kolohe-andino-or-jordy-smith/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-KS-2.jpg,0,18,1525230672.299516
/news/ricardo-dos-santos-murderer-gets-22-years-in-prison/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC00018.jpg,0,10,1525230672.299516
/news/weedmaps-didnt-come-to-the-north-shore-to-party/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-WM-.jpg,0,0,1525230672.299516
/news/pipe-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kelly-FUcking-SLater.jpg,0,54,1525230672.299516
/news/scientists-just-confirmed-the-height-of-the-largest-wave-on-record/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Big-Waves.png,0,17,1525230672.299516
/news/glassing-shop-catches-fire-with-workers-inside/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-FIre-.jpg,0,18,1525230677.463166
/news/how-to-score-more-waves-at-pipeline-than-two-world-champs/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC-2883-Jacob.jpg,0,24,1525230677.463166
/news/keanu-asing-fails-to-requalify-despite-winning-a-world-tour-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Keanu-IMG-4797.jpg,0,38,1525230677.463166
/news/kai-otton-retires-from-professional-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2016-12-19-at-11.19.50-am.png,0,41,1525230677.463166
/news/josh-kerr-parts-ways-with-long-time-sponsor-rusty/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kerr-Josh-Rusty-No-Sponsor.jpg,0,40,1525230677.463166
/news/who-combod-it-better-kelly-slater-kolohe-andino-or-jordy-smith/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-KS-2.jpg,0,18,1525230677.463166
/news/ricardo-dos-santos-murderer-gets-22-years-in-prison/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC00018.jpg,0,10,1525230677.463166
/news/weedmaps-didnt-come-to-the-north-shore-to-party/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-WM-.jpg,0,0,1525230677.463166
/news/pipe-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kelly-FUcking-SLater.jpg,0,54,1525230677.463166
/news/scientists-just-confirmed-the-height-of-the-largest-wave-on-record/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Big-Waves.png,0,17,1525230677.463166
/news/the-alien-in-the-pipeline-catching-up-with-gavin-beschen/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-2016-COPYRIGHT-STEVENLI-PPMAN-STAB-ELNINO-13.jpg,0,15,1525230682.6318212
/news/meet-the-youngest-pipe-masters-competitor-sir-finn-mcgill/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Occ-Cast-Finn.png,0,15,1525230682.6318212
/news/16-year-old-finn-mcgill-and-40-year-old-gavin-beschen-will-surf-the-pipe-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Finn-McGill-Poullenot.png,0,10,1525230682.6318212
/news/mark-mathews-i-was-one-hour-from-losing-my-leg/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-3859-Chalk-Leg.jpg,0,42,1525230682.6318212
/news/bruce-irons-on-pipe-master-the-triple-crown-and-the-north-shore-right-now/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-servais16-91138A.JPG,0,22,1525230682.6318212
/news/its-been-a-strange-winter-on-the-north-shore/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-RidenourT-Trials-12-16-033.jpg,0,13,1525230682.6318212
/news/the-seven-most-viewed-youtube-surf-clips-of-all-time/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Poop-s.jpg,0,10,1525230682.6318212
/news/will-gabs-medina-take-the-pipe-masters-from-john-florence/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF5.jpg,0,58,1525230682.6318212
/news/a-new-texas-wavepool-designed-by-jamie-obrien-and-cheyne-magnusson/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Texas-Surf-Park-BSR-Surf-Park-1.jpeg,0,11,1525230682.6318212
/news/god-i-hate-kelly-he-keeps-beating-me-in-heats-john-florence/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF-USe2.jpg,0,33,1525230682.6318212
/news/the-rookie-class-of-2017/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-rambo-estrada-maori-bay-new-zealand.jpg,0,67,1525230687.793819
/news/doughmore-beach-is-saved-from-trumps-seawall/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-12919876-1595073110818255-1510232427462912857-n.jpg,0,3,1525230687.793819
/news/a-north-shore-superheat-gabriel-medina-matt-wilko-and-more/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC-2914.jpg,0,21,1525230687.793819
/news/the-journalist-and-the-great-white-shark/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-Sharpes-Beach-Shark-Attack.jpg,0,58,1525230687.793819
/news/only-0-0000014-percent-of-surfers-will-qualify-for-the-tour/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Jaddy-.jpg,0,58,1525230687.793819
/news/surf-it-while-you-can-the-shifting-sands-of-skeleton-bay/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-AndoSA-1280LARGER-edit.jpg,0,12,1525230687.793819
/news/wanna-win-five-new-twin-fins/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-gleam-test.jpg,0,16,1525230687.793819
/news/jordy-smith-just-won-the-vans-world-cup-of-surfing-at-big-clean-sunset-beach/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Jordy-Smith-Wins-Sunset.png,0,81,1525230687.793819
/news/total-womens-surfing-domination-world-champ-tyler-wright-just-won-the-maui-pro/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Tyler-Wins-Maui.png,0,11,1525230687.793819
/news/fire-set-to-the-lunada-bay-demolition-equipment/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-la-dweikel-1480622341-snap-photo.jpg,0,16,1525230687.793819
/news/never-break-the-chain-the-eddie-opening-ceremony/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-61R6817.jpg,0,7,1525230693.0039968
/news/our-cinema-section-got-a-makeover-and-shes-gorgeous/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-CINA-.jpg,0,8,1525230693.0039968
/news/rip-lunada-bay-boys-40-years-of-localism-and-havoc-laid-to-rest/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-pv-bay-boys-900x600.jpg,0,57,1525230693.0039968
/news/surfer-attacked-by-shark-at-booti-point-south-of-forster/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-1480549570813.jpg,0,13,1525230693.0039968
/news/uh-i-think-its-okay-to-want-to-improve-your-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Morg.jpg,0,55,1525230693.0039968
/news/the-case-of-the-murdered-bali-cop-moves-forward/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-7767096-3x2-940x627.jpg,0,14,1525230693.0039968
/news/patagonia-donates-all-10-mill-of-their-black-friday-sales-to-charity/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-1920x1080-farias-r-0057.jpg,0,25,1525230693.0039968
/news/the-price-is-right-a-success-in-negotiation-saves-the-eddie/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-MikeCoots-EddieAikau-2016-2460.jpg,0,16,1525230693.0039968
/news/the-genesis-of-the-shoey-with-the-mad-hueys-hazza-twins/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ROssi.png,0,8,1525230693.0039968
/news/its-do-or-die-at-the-sunset-world-cup/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sunset-Empty-Scholtz.png,0,22,1525230693.0039968
/news/kelly-slater-chapter-11-proves-he-is-the-best-talent-to-ride-a-surfboard/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dane-KElly2.jpg,0,44,1525230698.714755
/news/style-a-thing-of-the-past-or-just-temporarily-on-hold/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Taj-Burrow-Indo-QuinnMatthews14.jpg,0,18,1525230698.714755
/news/coming-soon-remember-ricardo-the-life-and-death-of-ricardo-dos-santos/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-RememberRicardo-FilmCoverImage-Final.jpg,0,25,1525230698.714755
/news/five-very-influential-surfers-review-dane-reynolds-chapter-11/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dane-2.jpg,11006,30,1525230698.714755
/news/earthquakes-have-made-at-least-one-wave-better-in-new-zealand/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-kaikoura-Jono-Smit.jpg,0,23,1525230698.714755
/news/the-buck-fifty-club-surfings-most-exclusive-clique/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DOubt-SPin-society.jpg,0,24,1525230698.714755
/news/first-look-former-the-new-brand-from-dane-reynolds-and-associates/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Former-New-Brand-Header.jpg,0,56,1525230698.714755
/news/the-psychology-of-being-a-rookie-on-the-worlds-toughest-surf-tour/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Conner-Ports-4.jpg,0,23,1525230698.714755
/news/on-donald-trump-john-florence-and-the-most-significant-day-in-womens-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Aintthatswell3.jpg,0,5,1525230698.714755
/news/three-surfers-write-big-new-deals-others-try-to-hold-on/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMGL5899.jpg,0,42,1525230698.714755
/news/kelly-slater-chapter-11-proves-he-is-the-best-talent-to-ride-a-surfboard/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dane-KElly2.jpg,0,44,1525230703.861584
/news/style-a-thing-of-the-past-or-just-temporarily-on-hold/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Taj-Burrow-Indo-QuinnMatthews14.jpg,0,18,1525230703.861584
/news/coming-soon-remember-ricardo-the-life-and-death-of-ricardo-dos-santos/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-RememberRicardo-FilmCoverImage-Final.jpg,0,25,1525230703.861584
/news/five-very-influential-surfers-review-dane-reynolds-chapter-11/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dane-2.jpg,11006,30,1525230703.861584
/news/earthquakes-have-made-at-least-one-wave-better-in-new-zealand/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-kaikoura-Jono-Smit.jpg,0,23,1525230703.861584
/news/the-buck-fifty-club-surfings-most-exclusive-clique/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DOubt-SPin-society.jpg,0,24,1525230703.861584
/news/first-look-former-the-new-brand-from-dane-reynolds-and-associates/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Former-New-Brand-Header.jpg,0,56,1525230703.861584
/news/the-psychology-of-being-a-rookie-on-the-worlds-toughest-surf-tour/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Conner-Ports-4.jpg,0,23,1525230703.861584
/news/on-donald-trump-john-florence-and-the-most-significant-day-in-womens-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Aintthatswell3.jpg,0,5,1525230703.861584
/news/three-surfers-write-big-new-deals-others-try-to-hold-on/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMGL5899.jpg,0,42,1525230703.861584
/news/john-florence-wins-the-hawaiian-pro-and-might-just-win-the-triple-crown/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF-17.jpg,0,73,1525230709.074813
/news/breaking-the-eddie-is-close-to-being-back-on-this-winter/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-MikeCoots-EddieAikau-2016-2487.jpg,0,15,1525230709.074813
/news/the-occ-cast-did-mick-fanning-just-announce-a-bells-beach-retirement/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mick.png,0,11,1525230709.074813
/news/these-are-your-world-tour-qualification-scenarios-as-of-haleiwa/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Stuart-Kennedy-Haleiwa.png,0,45,1525230709.074813
/news/griffin-colapinto-reinvigorates-the-hail-mary/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Griffin-REv.png,0,54,1525230709.074813
/news/is-it-time-to-bring-back-the-search-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-05bf60b3-9f7f-41b0-92a1-7eab64ab4b8d.jpg,0,47,1525230709.074813
/news/bede-durbidge-just-returned-to-competitive-surfing-like-a-boss-at-the-hawaiian-pro-today/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Bede-Returns.png,0,8,1525230709.074813
/news/standing-with-standing-rock-surfers-against-the-dakota-access-pipeline/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-NoDAPL-8667.jpg,0,13,1525230709.074813
/news/wanna-win-a-trip-to-the-north-shore-follow-these-tips-and-submit-your-photos/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-BB-Pipeline0277.jpg,0,0,1525230709.074813
/news/maxing-haleiwa-made-for-entertaining-viewing-today-at-the-hawaiian-pro/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Haleiwa.png,0,12,1525230709.074813
/news/priced-out-of-paradise-the-reality-of-north-shore-gentrification/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-cp3-1.jpg,3,27,1525230714.2839282
/news/the-six-best-disabled-surfers-in-the-world/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-11373900-554929351321006-1158726063-n.jpg,0,0,1525230714.2839282
/news/two-of-the-girls-are-sent-to-the-hospital-and-billy-kemper-wins-the-mens-peahi-challenge-again/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Bkemps-.jpg,0,41,1525230714.2839282
/news/the-west-coast-has-been-wonderful-all-week-sf-to-baja/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-D4S-0846.jpg,0,33,1525230714.2839282
/news/some-of-the-girls-surf-jaws-better-than-some-of-the-guys-albee-layer/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ALbee-.jpg,0,15,1525230714.2839282
/news/bruce-irons-im-going-to-do-whatever-it-takes-to-get-into-the-pipe-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-a-photo-we-love-bruce-irons-rising-sun2.jpeg,0,46,1525230714.2839282
/news/we-have-a-volcom-x-stab-the-house-that-you-built-winner/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-VOLCOM-Social9-FORWEB.jpg,0,21,1525230714.2839282
/news/the-world-surf-league-event-at-jaws-is-set-to-run-this-thursday/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-c59644bd9092c2f3889af59ce7cfc403.jpg,0,19,1525230714.2839282
/news/wavepools-are-failing-man-was-never-perfect/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-nlandsurfpark4.jpg,0,28,1525230714.2839282
/news/jetski-runs-over-freesurfer-in-uluwatu-results-in-facial-fractures-and-stitches/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Ski-incident.jpg,0,44,1525230714.2839282
/news/stab-issue-86/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Surf-Cover.jpg,0,15,1525230719.611504
/news/mason-ho-wins-vans-hic-pro-sunset-beach/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-masonho-keo-WSL-2.jpg,0,21,1525230719.611504
/news/we-could-see-the-biggest-rivalry-in-surfing-jake-snake-paterson/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF-GABS-.jpg,0,56,1525230719.611504
/news/no-girls-no-titans-of-mavs-says-the-california-coastal-commission/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-KP4A0249.jpg,0,72,1525230719.611504
/news/kalame/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-92207332-ebbc8bbe-7b75-4542-8b44-d42062f7e7e4.jpg,0,12,1525230719.611504
/news/when-john-florence-returns-the-people-celebrate/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF-HOMS-.jpg,0,17,1525230719.611504
/news/balis-other-killer/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JOHNBARTON-NOVEMBER.jpg,0,52,1525230719.611504
/news/andy-irons-is-alive-in-brian-bielmanns-stills/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Andy.jpg,0,6,1525230719.611504
/news/shark-survey/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-images2.jpg,0,19,1525230719.611504
/news/hurley-and-chevy-collab-for-sema-car-show-2016/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Chevrolet-Colorado-Z71-Hurley-Concept-001-SEMA-2016-720x340.jpeg,0,4,1525230719.611504
/news/the-gruesome-reality-of-a-shark-attack/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-850x636-398847EF00000578-3853410-image-a-1-14769182149891476968836.jpg,0,31,1525230725.1304069
/news/the-price-is-wrong-quiksilver-and-the-eddie-aikau-invitational-part-ways/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Eddie-.jpg,0,58,1525230725.1304069
/news/kelly-slater-unveils-his-official-plans-for-retirement-from-the-tour/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-KS.jpg,0,154,1525230725.1304069
